id|ret
29796|用户来电查询手机号********在202101 流量费，我方经系统查询截止到目前202101 手机上网流量费242.73，超出部分使用量898.83mb, 用户不认可，称自己没有使用这么多，要求后台核实并尽快联系处理，谢谢
29797|用户来电对202102 月份产生的5.30元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减5.30元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机（仅调账）
29798|客户来电反映无法接收到短信，请提供下发的号码********以及时间2021.2. 10，为客户记录反映，客户的诉求要求尽快处理，谢谢* * *
29799|用户来电反映对202101 月份产生的7.29元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29800|********某某人用户来电反映，此号码在2020-03-01 00: 00: 00 生效的畅爽冰激凌5g套餐199元购机套餐折扣（7折）12个月合约（社会渠道），称自己办理的是两年的合约，称自己没有接到任何的通知，现对产生的费用强烈不认可，称办理时没有告知自己是包年的，现要求投诉，烦请核实并回复，谢谢！
29801|用户来电反映对12 月份产生的73.98元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29802|用户来电反映自己的号码在2020.12 月份的时候查询到自己的账单有疑问，用户称自己的账单显示是扣除了自己的20元，我方已向用户正常解释，用户对此强烈不认可，要求我方为其核实反馈，请处理，谢谢！
29803|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29804|用户来电反映自己的号码要开通视频彩铃功能，我方经系统查询用户的号码已经开通了视频彩铃服务，正常向用户解释，用户不认可，称自己的号码是开通了视频彩铃的功能，要求我方核实原因并回复，请处理，谢谢
29805|用户来电对202101月产生的12.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29806|客户来电反映无法接收到短信，请提供下发的号码********以及时间2021.02.10: 上午8点，为客户记录反映，客户的诉求要求尽快处理，谢谢* * *
29807|用户来电对202009-202012 月份产生的10元流量费不认可，我方经系统查询按上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减10元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机（仅调账）
29808|用户来电称自己要报销，但是手机营业厅历史账单中没有发票的记录，用户称自己不知道回北京打过电话，要求我方核实处理，请处理谢谢。
29809|客户来电反映无法接收到短信，请提供下发的号码* * * * * * 以及时间**:**:**，为客户记录反映，客户的诉求* * * *
29810|用户来电反映自己手机在所有位置信号正常，手机无法正常主被叫，我方为用户一键体检显示正常，建议用户换机换卡重启手机尝试，用户不认可，要求我方核实原因并回复，请处理，谢谢
29811|用户来电对202012 月份产生的51.00元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减51.00元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
29812|用户来电反映自己手机号码办理了停机保号业务，但是现在显示欠费36元，我方经系统查询用户套餐为畅爽冰激凌5g套餐36元档，包含100 分钟语音和8g 流量，用户称自己没有使用过，我方已向用户正常解释，用户不认可，要求我方反馈核实，请处理谢谢！
29813|用户来电反映手机无法正常使用，我方查询用户状态正常，用户要求我方核实具体原因并回复，请处理，谢谢！
29814|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29815|客户来电反映从1月开始，在所有位置信号正常，上网慢，换机换卡无效，经系统查询号码状态正常，已为客户进行“一键体检”操作无效，客户要求我方核实具体原因并回复，谢谢！
29816|********某某人用户来电反映，2020年12月4日收到北京吉林********（优化版）（首月全量全价），提示：赠费到期未收到任何提示，称短信的提示不及时，现用户要求核实并回复谢谢！
29817|用户来电反映称自己想要变更8元流量王套餐，我方查询到此套餐存在王卡会员专属权益，我某某人常向用户解释，用户不认可，用户要求我方线上为其取消，请处理谢谢！
29818|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29819|用户来电反映自己办理了5元1g日包，但是现在还是限速，我方查询用户办理的是5元1g日包，用户称自己办理时没有提示自己，我某某人常解释，用户不认可，要求我方退费，烦请核实处理，谢谢！
29820|用户来电反映对1 月份使用流量存在疑义，按移动上网日志向用户正常解释，强烈不认可，用户称自己使用的都是免流软件，要求我方查询具体原因，请处理并回复，谢谢！
29821|用户来电反映称自己宽带办理的136元全家福套餐，宽带编码是：********，用户称当时办理时告知用户可以把此号码作为副卡，用户称当时办理时告知用户可以把此号码作为副卡，用户称当时办理时告知用户可以把此号码作为副卡，用户称当时办理时告知用户可以把此号码作为副卡，用户称当时办理时告知用户可以把此号码作为副卡，用户称当时办理时也没有告知用户可以把此号码作为副卡，用户要求我方核实并回复，请处理，谢谢！
29822|用户来电反馈号码********在所有地方均无法正常使用，信号正常，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29823|用户来电对202101月产生的0.2元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29824|********用户来电反映，1月产生了流量费9元，称没有上网，已按移动上网日志解释，用户不认可，已按快速流程处理，用户拒绝承担套包，请尽快处理并回复。
29825|用户来电反映手机无法正常使用，我方经系统查询显示局方停机（疑似骚扰停机），我方按照知识库向用户正常解释，用户不认可，称自己人在外地，近期不方便回北京，要求我方协助办理复机，请处理谢谢。
29826|用户来电反映之前问题，详见工单流水号：ts********，用户来电反映称今天师傅上门办理了2个联通号码，但是用户称自己没有办理过联通号码，要求我方尽快处理，请处理，谢谢
29827|用户来电反映拨打10010 人工客服，提示用户等待0，用户称按了0，系统就挂断了，用户要求我方核实原因，请处理，谢谢
29828|用户来电反映自己办理了宽带，但是宽带无法安装，用户要求负责安装师傅电话联系，请处理，谢谢！
29829|用户来电反映称自己号码为什么会有短信免费的短信，我某某人常解释，用户不认可，称之前办理的套餐是副卡，为什么没有短信免费的，要求我方核实并回复，请处理，谢谢！
29830|用户来电反映自己办理滴滴打车15元券，但是通过滴滴app 领取滴滴15卡时显示的码16位，用户对此不认可，要求我方核实处理，请尽快处理谢谢！
29831|用户来电反映自己号码在2020年12 月份有欠费，我方查询用户号码有2020年12 月份欠费，用户称自己没有打那么多，我方建议用户可通过手机营业厅查询自己还有2020年12 月份欠费，用户称自己没有打那么多，要求我方核实原因并回复，请处理，谢谢
29832|用户再次来电反映此问题，详见前期工单流水：ts********，用户称自己的手机号码接收不到00852 开头的香港号码发送的短信，用户称自己发送的时候对方也可以接收到，但是自己发送的时候对方也可以接收到，用户要求我方核实原因并回复，请处理，谢谢
29833|用户来电反映自己的号码欠费停机了，我方查询用户的套餐为沃家组网套餐，用户称自己办理的是包年的宽带，我方查询用户的套餐为全家福106元档套餐，用户称自己办理的宽带套餐为全家福106元档套餐，我方查询用户的套餐为全家福106元档套餐，用户称自己办理的宽带套餐为全家福106元档套餐，我方查询用户的套餐为全家福106元档套餐，用户称自己办理的宽带套餐为全家福106元档套餐，我方查询用户的套餐为全家福106元档套餐，用户称自己办理的宽带套餐为全家福106元档套餐，用户要求我方核实具体情况，请处理谢谢
29834|用户来电反映自己的手机号码无法接收到漏话提醒短信，我方查询用户状态正常，一键体检正常，请处理，谢谢！
29835|用户来电对202101月产生的1.08元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29836|用户来电反映对202101 月份使用流量存在疑义，按移动上网日志向用户正常解释，强烈不认可，用户称自己订购了10g 今日头条国内定向流量，但是看抖音使用定向流量没有免流，要求我方查询具体原因，请处理并回复，谢谢！
29837|用户来电称自己的手机号码在2021年1月7日下午5点19分收到了联通的邮件，邮件名称：联通app 截图，用户称自己已经将邮件发送至我方邮箱，要求我方核实处理，请处理，谢谢！
29838|********用户来电反映12月20日通过营业厅办理了花呗金融分期合约，用户称自己从苹果店购买了一个手机，称自己从苹果店购买的，用户称自己从苹果店购买的，用户称要求我方为其更换手机，请尽快处理，谢谢！
29839|用户来电反映手机无法接收短信，我方查询状态正常，一键体检正常，请处理，谢谢
29840|用户来电对202101月产生的7.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29841|用户来电反映手机在所有地方均无法正常接打电话，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29842|用户来电反映对202012 月份产生的24.70元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29843|********用户来电反映本机号码上网费用的问题，称自己办理的套餐是全家福套餐，套餐内的流量没有有结转，已按上网查询向用户解释，用户不认可，称自己办理的套餐流量有超出，为什么没有结转到本月，要求投诉，请尽快处理，谢谢。
29844|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29845|用户来电对202102月产生的380.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29846|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29847|客服中心接到客户反映通过通信大数据行程卡获取验证码后，点击查询提示“验证码错误”，再次重新获取时无法接收到验证码。
29848|用户来电对202011-202012月产生的40元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29849|用户来电反映自己在11 月份办理宽带续费时，我方承诺给用户充费50元，到现在账户上欠费48元，用户称自己没有交费，用户要求我方核实原因并回复，请处理，谢谢
29850|用户来电反映对202011 月份产生的5元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29851|用户来电称想要办理话费购商城，我方查询用户办理的是5g升级包，用户称想要办理话费购商城，我某某人常解释，用户不认可，要求我方记录反馈并核实处理，烦请处理，谢谢。
29852|用户来电反映自己在2020年11月和12月都已经把流量取消了，但是现在查询到用户在2020年11月和12月都有取消记录，用户对此不认可，要求我方核实原因，请处理，谢谢！
29853|********某某人用户来电反映对11 月份产生的30元流量费用存在疑义，按移动上网记录为用户正常解释，用户不认可，称自己没有使用，因用户之前有核减记录，未承诺核减，请处理，谢谢！
29854|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29855|用户来电称针对202012月产生的上网流量费不认可，称自己并未使用这么多，我方已向用户正常解释，建议用户下载手机营业厅查询上网详单，用户仍不认可，要求反馈至相关部门，核实并回复，谢谢。
29856|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29857|用户来电反映对号码********在2021-01-08 15: 15: 38 办理的承诺通信费60元档得7gb 流量与权益（次月生效合约12个月）业务有疑义，用户称自己办理的时候没有告知自己是有此业务，我方查询用户号码套餐为北京沃派校园套餐77元（优化版），用户不认可，用户称自己办理的时候没有告知自己是有业务，用户要求我方核实原因并回复，请处理，谢谢
29858|用户来电反映自己有一个充值卡，充值到了19年年底到期，要求我方将到期时间提前通知，烦请核实处理谢谢！
29859|********用户来电反映，2021-02-12 10: 06: 06 通过权益超市办理的京东e卡和天猫超市卡，称钱已经支付了，但是没有收到，已向用户解释，用户不认可，请尽快处理并回复。
29860|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29861|用户来电反映对自己的手机号码的费用有疑义，我方经系统查询到用户号码为全家福106元套餐，套餐内有752.00元的欠费，用户不认可，称自己办理的是包年的宽带，没有超出套餐内的流量，现用户要求我方核实原因并回复，请处理谢谢。
29862|用户来电反映：用户号码流量超出产生费用26.94元，我方已经向用户按照上网日志正常解释，用户强烈不认可，我方经核实号码为首次来电反馈流量问题，我方通过服务角度为用户进行减免其费用26.94元，用户认可，烦请相关人员为其核实处理，谢谢！
29863|用户来电反映自己的手机号码一直在山西山西运城，但是行程码却显示自己有广东深圳，用户表示自己一直在山西运城，但是行程码一直在广东深圳，用户表示自己一直在山西运城，但是自己查询行程码时，却显示自己有广东深圳，用户表示自己一直在山西运城，但是自己一直在山西运城，用户表示自己的行程码一直在山西运城，但是自己一直在山西运城，用户表示自己的行程码一直在山西运城，但是自己的行某某人录上显示自己的行程信息，用户表示自己的行程卡有问题，请尽快核实处理，谢谢！
29864|用户来电反映自己办理的是全家福套餐，套餐内有20g的流量，用户称自己办理的是京城流量，用户称自己办理的是送流量的，用户称自己没有领取到20g的流量，用户要求我方恢复到100g的里，请尽快处理，谢谢！
29865|用户来电称********停机了，我方经查询为局方停机（疑似诈骗停机），我方按照知识库向用户正常解释，用户不认可，称自己没有在北京，要求我方协助处理，请处理谢谢。
29866|用户来电反映自己从未办理过联通秘书，我方查询在2020-09-19 11: 13: 13 办理成功，我方按照业务规则向用户解释，用户不认可，用户称自己从未办理过，要求我方核实原因并取消此业务，请处理，谢谢！
29867|********用户来电反映本机号码欠费-1843.10元，用户称之前办理的是5g全家福套餐，现查询到有此费用，用户对此费用不认可，请核实处理，谢谢。
29868|用户来电反映自己没有办理过承诺通信费70元档得14gb 流量与权益（次月生效合约12个月），我方查询用户没有办理过，用户要求核实原因，请处理，谢谢！
29869|用户来电反映对202012 月份产生的60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29870|用户来电反映手机在所有地方均无法正常接打电话，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29871|用户来电对202101月产生的349.22元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29872|用户来电对本月产生的流量使用情况不认可，我方按照移动上网日志向用户解释，用户不认可，要求我方专人核实处理并回复，解释无效，转接专席失败，请尽快处理，谢谢！
29873|用户来电反映对宽带欠费停机不认可，我方经查询用户欠费-125.57元，用户称自己宽带为提前续趸不会产生欠费，我方已向用户正常解释，用户不认可，要求我方反馈核实，烦请后台人员处理，谢谢！
29874|用户来电反映称自己宽带续费到现在没有续费成功，我方经系统查询宽带到期时间为2021-03-31，用户不认可，称自己宽带已经续费成功，要求我方核实原因并回电，请处理，谢谢！
29875|用户来电反映自己办理了农行业务，但是一直提示自己还欠了贷款，我方经系统查询用户在2021-01-08 09: 19: 19 办理了此号码，现用户要求我方核实原因并回复，请处理，谢谢
29876|用户来电对202101月产生的61元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29877|********某某人用户来电对2020年9月产生的95.04元流量费用不认可，已按详单和移动客户上网日志解释，用户坚持要求处理费用，因之前有过核减记录我方未承诺核减，请处理，谢谢。
29878|用户来电反映号码********使用健康宝时，提示用户去过运城地区，用户称自己已经去过外地，要求我方为其核实具体情况，请处理并回复，谢谢！
29879|客户来电反映无法接收到短信，请提供下发的号码建设银行验证码收不到以及时间10: 20: 00，为客户记录反映，客户的诉求尽快处理* * *
29880|用户来电反映对12 月份产生的10元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29881|用户来电对202102 月份产生的20.00元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减20.00元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机（仅调账）
29882|用户来电反映自己号码收到我方下发的短信，用户称自己没有申请过，但是收到后一直申请的，我方建议用户去线下营业厅查询，用户不认可，要求我方核实是谁申请的，请处理，谢谢！
29883|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29884|用户来电反映自己的号码查询行程大数据的时候总是显示自己去过石家庄，但是用户表示自己没有去过，我方建议用户可以通过短信方式查询漫游地，用户表示自己没有去过，要求我方为其反馈此问题，请尽快处理，谢谢！
29885|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29886|用户来电反映对202012 月份产生的15.00元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29887|客户来电反映无法接收到短信，请提供下发的号码********以及时间10: 00，为客户记录反映，客户的诉求尽快处理
29888|用户来电反映自己办理的携号转网，但是查询到余额是103.67元，用户称自己办理的是包年的套餐，我方查询到用户号码没有查询到有月租，用户对此不认可，要求我方核实原因，请处理，谢谢！
29889|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29890|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29891|用户来电反映对1 月份产生的51.60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29892|用户来电反映********此号码是公司宽带，现用户要求我方给其核实此号码是什么业务，我方通过系统查询显示是由于我方通话费用导致的，用户称此号码是单位的，我方已长时间解释，用户不认可，强烈要求我方给其核实，请尽快处理并回复。
29893|用户来电称自己办理的宽带包年续费，用户称自己办理的是300m 宽带，为什么现在是299元/月，我方已向用户正常解释，用户对此强烈不认可，用户要求我方为其上报反馈，请处理，谢谢
29894|********来电反馈号码********查询不到漫游地，我方已按知识库口径向用户解释，用户称自己通过短信和支付宝都可以查询，但是通过支付宝查询漫游地也显示查询不到漫游地信息，用户对此不认可，要求我方反馈核实，请处理谢谢！
29895|用户来电反映自己的手机号码套餐资费，我方查询到用户的套餐为天王卡，用户称自己使用的是腾讯天王卡套餐，用户称自己使用的是腾讯大王卡套餐，我方查询到用户的套餐为腾讯天王卡，用户称自己使用的是腾讯大王卡套餐，用户称自己的套餐为腾讯大王卡套餐，用户称自己的套餐为腾讯天王卡，用户称自己的套餐为腾讯天王卡，用户要求我方核实流量使用明细，请处理谢谢！
29896|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29897|客户来电称自己收到短信让自己办理了一个金融分期，但是自己充值30元话费，没有使用，我方通过系统查询没有查询到，请后台人员核实并处理，加急，客户要求今天回复，请处理
29898|用户来电对202101月产生的21.10元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29899|用户来电反映对202101 月份产生的16.99元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29900|客户来电反映无法接收到短信，请提供下发的号码* * * * * * 以及时间**:**:**，为客户记录反映，客户的诉求* * * *
29901|用户来电称自己宽带包年到期，之前有我方人员联系用户让用户发送短信通知，用户称没有发送，用户要求我方补发，请处理，谢谢
29902|用户来电反映用验证码登录大行程数据一直提示错误，用户要求尽快处理谢谢
29903|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29904|用户来电称针对202101月产生的手机上网流量费108.54元强烈不认可，称自己未使用这么多，我方已向用户正常解释，建议用户下载手机营业厅查询上网详单，用户仍不认可，要求反馈至相关部门，核实并回复，谢谢。
29905|用户来电反映对1 月份产生的60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29906|客户来电反映无法接收到行程码信息，我方建议用户可通过短信和手机营业厅查询行程，用户不认可称自己的行程码没有了，要求我方尽快核实处理此问题，请尽快核实处理谢谢！
29907|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29908|用户来电反映自己办理的是腾讯大王卡，办理了一个承诺通信费60元档得12gb 流量与权益（立即生效合约12个月），用户称自己办理完了，但是自己使用腾讯视频还是无法使用，用户要求我方核实原因，请处理，谢谢！
29909|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
29910|********某某人用户再次来电反映此号码套餐变更的问题，详见ts********（完成），称当时人员回复时，我方人员告知后期会有专人联系，后续会给其处理，但是费用还是没有处理，对此不认可，请核实之后并回复谢谢！
29911|用户来电对手机欠费-415.10不认可，我方查询用户消费正常，按照202011-202101 月份的账单及缴费情况向用户解释，我某某人常解释，用户不认可，要求我方专人核实处理并回复，请尽快处理，谢谢！
29912|用户来电针对本月流量费不认可，已按照移动上网日志向用户正常解释，用户扔不认可，按照快速处理流程，承诺用户减免40.00，用户认可，用户自行承担0，烦请相关人员尽快核实处理，谢谢
29913|用户来电对202101月产生的81.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，用户不认可要求核实原因，请处理，谢谢。
29914|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29915|用户来电反映对12 月份产生的10.09元费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29916|用户来电反映对202101 月份产生的10元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29917|用户来电反映前期问题，详见工单：ts********，用户称已将截图发送至我方邮箱，用户称已经发送到我方邮箱，要求我方尽快处理，请处理，谢谢！
29918|客户来电反映从近一周开始，在所有位置信号正常，无法上网，换机换卡无效，经系统查询号码状态正常，已为客户进行“一键体检”操作无效，客户要求我方核实具体原因并回复，谢谢！
29919|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29920|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
29921|用户来电对202101月产生的411.10元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29922|用户来电要求取消“承诺通信费70元档得14gb 流量与权益（次月生效合约12个月）”的活动，烦请处理，谢谢。
29923|用户来电反映号码********一直接到银行的电话，告知用户号码是私人号码，但是用户称自己没有办理过信用卡，我方告知用户号码是2018年3 月份入网的，用户不认可，要求我方核实原因，请处理，谢谢
29924|用户来电反映对号码欠费不认可，我方经系统查询用户有12 月份欠费26.96元，用户不认可，称自己没有使用过，要求我方核实具体欠费原因并回复，请处理，谢谢！
29925|用户来电反映对202012 月份产生的60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29926|用户来电对202012月产生的40.5元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
29927|用户来电反映自己在营业厅办理的宽带续费，用户称自己在12月2号充值了3484元，但是用户称自己查询到余额有742.11元，用户称自己充值了3484元，用户称自己查询到余额有3984元，用户要求我方核实，请处理，谢谢！
29928|用户来电反映对本月产生的100元流量包费用有异议，称自己没有使用这么多流量，我方按照上网日志及客户使用情况正常解释，用户不认可，要求我方核实无法正常使用的原因并回复请处理，谢谢。
29929|用户来电称自己近期没有去过香港，但是行程码显示自己去过香港，用户称自己一直在深圳，用户要求我方反馈核实请处理谢谢！
29930|用户来电称自己宽带要注销，为什么欠费15元，我方查询到有一部分宽带已经交回了，我某某人常向用户解释，用户不认可，要求我方上报反馈，请处理，谢谢！
29931|用户来电反映对12 月份产生的476.1元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
29932|用户来电反映自己办理的是腾讯大王卡，但是领取了京城春节流量红包后没有收到短信，我方告知用户领取方式，用户不认可，称自己没有收到，要求我方核实原因并回复，请处理，谢谢！
29933|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29934|用户来电称自己在2021-01-15 15: 15: 15去双井营业厅办理销户业务，但是用户称自己在2021-01-15 15: 15: 15去双井营业厅办理了销户业务，我方未查询到销户记录，用户要求我方核实处理，请处理谢谢！
29935|用户来电反馈自己号码给对方打电话对方没有接听时，对方称是骚扰电话，我方经系统查询用户号码状态正常，建议用户可为对方号码进行标注，用户不认可，称自己号码是联通号码，要求我方为其核实具体标注的什么号码给其标注的，请处理谢谢
29936|用户来电反映手机在云南无法拨打电话，我方经系统查询用户号码状态正常，建议用户换机尝试，用户不认可，现要求我方核实原因并回复，请处理谢谢！
29937|用户来电反映自己的手机号码流量使用问题，用户称自己的流量使用了9个g，用户称自己办理了流量包，我方查询用户的流量使用了9个g，用户称自己办理的是包年的，用户要求我方核实流量使用情况，请处理，谢谢！
29938|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29939|用户来电反映前期问题，详见工单：ts********，用户称之前反馈的问题没有解决，现要求我方尽快处理，请处理谢谢！
29940|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
29941|用户再次来电反映前期问题，详见工单：ts********，用户称已经将相关材料发送到我方邮箱了，现用户要求我方尽快核实处理此问题，请处理谢谢！
